signguCode,signguNm,date,표시점수,KTCI_원점수,날씨등급,코멘트,등급_기온,등급_습도,등급_바람,등급_강수,등급_대기질,AT_day,AT_night,HM_mean,WS_max,RN_day,RN_hr1,PM25,PM10,O3,NO2,SO2,CO
11170,용산구,2025-02-08,55.0,78.4,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,적합,적합,적합,주의,-3.674,-15.92,54.5,7.489,0.0,0.0,10.87,25.819,0.034,0.013,0.002,0.363
11170,용산구,2025-02-09,55.0,78.8,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",해로움,주의,적합,적합,주의,0.858,-12.432,63.8,7.067,0.0,0.0,14.425,26.016,0.035,0.021,0.003,0.47
11170,용산구,2025-02-10,80.5,80.5,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,적합,적합,주의,2.159,-9.45,61.0,7.279,0.0,0.0,18.222,27.16,0.03,0.031,0.003,0.557
11170,용산구,2025-02-11,80.8,80.8,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,6.241,-6.998,59.8,5.039,0.0,0.0,32.724,45.327,0.027,0.044,0.003,0.724
11170,용산구,2025-02-12,72.6,72.6,좋음,실외 활동에 좋은 날씨예요,해로움,주의,주의,적합,주의,2.7,-4.757,75.8,10.425,0.982,0.0,29.196,40.98,0.031,0.037,0.003,0.591
11170,용산구,2025-02-13,80.3,80.3,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,5.679,-8.534,53.1,9.029,0.0,0.0,10.329,29.312,0.034,0.025,0.003,0.426
11170,용산구,2025-02-14,78.9,78.9,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,9.857,-2.73,67.4,6.368,0.0,0.0,34.32,65.72,0.033,0.041,0.003,0.696
11170,용산구,2025-02-15,76.5,76.5,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,적합,적합,해로움,7.836,-1.097,76.5,4.95,0.0,0.0,43.592,65.388,0.036,0.038,0.003,0.679
11170,용산구,2025-02-16,72.7,72.7,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,주의,적합,해로움,9.496,-2.285,75.6,9.179,0.0,0.0,48.269,68.793,0.048,0.028,0.003,0.641
11170,용산구,2025-02-17,79.1,79.1,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,주의,적합,주의,3.529,-7.142,39.1,9.811,0.0,0.0,9.41,35.894,0.042,0.014,0.003,0.338
11170,용산구,2025-02-18,79.0,79.0,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,2.396,-8.848,40.3,10.829,0.0,0.0,9.971,26.462,0.037,0.014,0.003,0.352
11170,용산구,2025-02-19,80.2,80.2,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,1.207,-9.344,44.8,8.775,0.0,0.0,11.225,25.901,0.036,0.015,0.003,0.38
11170,용산구,2025-02-20,79.8,79.8,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,1.786,-10.129,43.3,8.729,0.0,0.0,12.773,27.297,0.037,0.017,0.003,0.417
